name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jeff Roberson,10,0.069,0.068,0.625,0.027000000000000003,0.069,1,2017-18
Djery Baptiste,7,0.175,0.174,0.5710000000000001,0,0,NA,2017-18
Clevon Brown,7,0.115,0.139,0.833,0.071,0.25,1,2017-18
Ejike Obinna,6,0.207,0.263,0.833,0,0,NA,2017-18
Maxwell Evans,5,0.067,0,0,0.273,NA,0,2017-18
Saben Lee,5,0.006999999999999999,0.012,1,0.077,0,0,2017-18
Joe Toye,3,0.043,0.024,0.33299999999999996,0,0,NA,2017-18
Riley LaChance,2,0,0,NA,0.022000000000000002,0.025,0.5,2017-18
Matthew Fisher-Davis,2,0.053,0,0,0.026000000000000002,0.055999999999999994,1,2017-18
Larry Austin,2,0.062,0.133,1,0,0,NA,2017-18
",LARRY",1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2017-18
Payton Willis,1,0,0,NA,0,NA,NA,2017-18
Total,51,0.061,0.066,0.649,0.034,0.04,0.41700000000000004,2017-18
