name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ian Chiles,42,0.20800000000000002,0.22899999999999998,0.732,0.006999999999999999,0.019,1,2013-14,MorganSt.
Anthony Hubbard,35,0.195,0.244,0.69,0.14,0.2,0.667,2013-14,MorganSt.
Cedric Blossom,33,0.337,0.327,0.562,0.013999999999999999,0.038,1,2013-14,MorganSt.
Justin Black,23,0.08199999999999999,0.086,0.647,0.053,0.1,0.667,2013-14,MorganSt.
Shaquille Duncan,9,0.11599999999999999,0.111,0.625,0.021,0.1,1,2013-14,MorganSt.
Donte Pretlow,5,0.057,0,0,0.042,0,0,2013-14,MorganSt.
Thair Heath,5,0.22699999999999998,0.2,0.6,0,0,NA,2013-14,MorganSt.
Blake Bozeman,2,0.040999999999999995,0,0,0,0,NA,2013-14,MorganSt.
Emmanuel Matey,2,0.182,0.25,0.5,0,NA,NA,2013-14,MorganSt.
Kyle Thomas,1,0.16699999999999998,0,0,0,NA,NA,2013-14,MorganSt.
Rasean Simpson,1,0.2,0,0,0,0,NA,2013-14,MorganSt.
Total,158,0.162,0.17300000000000001,0.624,0.03,0.06,0.643,2013-14,MorganSt.
