name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Odera Nweke,23,0.31,0.345,0.455,0.045,0,0,2012-13
Daquan Holiday,22,0.247,0.25,0.667,0.062,0,0,2012-13
Ky Howard,15,0.13,0.08900000000000001,0.41700000000000004,0.048,0.055999999999999994,0.33299999999999996,2012-13
Quentin Bastian,15,0.344,0.368,0.636,0.14300000000000002,0.111,0.25,2012-13
Sean McCarthy,14,0.342,0.261,0.462,0.025,0,0,2012-13
Terrence Smith,14,0.429,0.429,0.667,0.125,0.154,0.4,2012-13
Ryan Woods,13,0.231,0.278,0.556,0.049,0.043,0.25,2012-13
PJ Miller,11,0.061,0.066,0.5710000000000001,0.035,0.026000000000000002,0.25,2012-13
Nigel Sydnor,7,0.10800000000000001,0.136,0.75,0.16699999999999998,0.2,0.33299999999999996,2012-13
Chris Flores,6,0.017,0,0,0.044000000000000004,0.04,0.25,2012-13
Total,140,0.168,0.163,0.545,0.057999999999999996,0.053,0.267,2012-13
