name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kaleb Tarczewski,34,0.225,0.222,0.7,0.209,0.19,0.28600000000000003,2012-13
Brandon Ashley,30,0.258,0.255,0.706,0.12,0.09300000000000001,0.308,2012-13
Kevin Parrom,24,0.28800000000000003,0.326,0.9329999999999999,0.2,0.231,0.33299999999999996,2012-13
Solomon Hill,13,0.062,0.057,0.6,0.068,0.062,0.375,2012-13
Angelo Chol,10,0.2,0.267,1,0.222,0.16699999999999998,0.16699999999999998,2012-13
Grant Jerrett,7,0.14800000000000002,0.16699999999999998,0.75,0.062,0.077,0.33299999999999996,2012-13
Nick Johnson,5,0.034,0.016,0.33299999999999996,0.018000000000000002,0.065,1,2012-13
Mark Lyons,3,0.015,0.021,1,0.013999999999999999,0.067,1,2012-13
Jordin Mayes,1,0,0,NA,0.04,0,0,2012-13
Total,127,0.121,0.128,0.757,0.09,0.096,0.33299999999999996,2012-13
