name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jordon Varnado,43,0.138,0.131,0.6,0.071,0.067,0.375,2016-17
Devon Walker,35,0.25,0.26,0.588,0.018000000000000002,0,0,2016-17
Alex Hicks,16,0.235,0.22699999999999998,0.625,0,0,NA,2016-17
Juan Davis,12,0.15,0.146,0.667,0.16699999999999998,0.125,0.33299999999999996,2016-17
Jeremy Hollimon,9,0.076,0.068,0.5,0.011000000000000001,0.026000000000000002,1,2016-17
Shawn Hopkins,5,0.33299999999999996,0.28600000000000003,0.667,0.5,1,0.5,2016-17
Aaron Ariri,4,0.375,0.33299999999999996,0.667,0.5,NA,0,2016-17
Jaroslav Moravek,4,0.33299999999999996,0.375,0.75,0,0,NA,2016-17
Wesley Person,3,0.025,0.043,1,0.016,0.042,1,2016-17
Daniel Peace,3,0.07,0,0,0,0,NA,2016-17
B.J. Miller,1,0.055999999999999994,0.1,1,0,0,NA,2016-17
Whit Moreman,1,0.14300000000000002,0,0,0,NA,NA,2016-17
Total,136,0.14400000000000002,0.14400000000000002,0.597,0.037000000000000005,0.039,0.41200000000000003,2016-17
