name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mike Aaman,37,0.20800000000000002,0.272,0.6759999999999999,0,0,NA,2016-17,Wagner
Michael Carey,34,0.188,0.237,0.767,0.027999999999999997,0.037000000000000005,0.5,2016-17,Wagner
AJ Sumbry,25,0.34700000000000003,0.35,0.56,0,0,NA,2016-17,Wagner
Greg Senat,6,0.214,0.2,0.5,0,NA,NA,2016-17,Wagner
Elijah Davis,6,0.2,0.28600000000000003,0.667,0,0,NA,2016-17,Wagner
Shaq Scott,5,0.278,0.7140000000000001,1,0,0,NA,2016-17,Wagner
Connor Ferrell,5,0.14300000000000002,0.263,1,0,0,NA,2016-17,Wagner
Devin Liggeons,4,0.083,0.133,1,0.16699999999999998,0,0,2016-17,Wagner
Jojo Cooper,3,0.039,0.057,0.667,0,0,NA,2016-17,Wagner
Blake Francis,2,0,0,NA,0.032,0,0,2016-17,Wagner
Corey Henson,1,0,0,NA,0,0,NA,2016-17,Wagner
Marquis Salmon,1,0.33299999999999996,1,1,0,NA,NA,2016-17,Wagner
Total,129,0.16899999999999998,0.222,0.7,0.016,0.012,0.28600000000000003,2016-17,Wagner
