name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jackie Carmichael,31,0.133,0.121,0.667,0.033,0.038,0.429,2012-13,IllinoisSt.
Jon Ekey,16,0.318,0.242,0.5710000000000001,0.045,0.067,0.5,2012-13,IllinoisSt.
John Wilkins,15,0.2,0.192,0.7140000000000001,0.13699999999999998,0.174,0.5710000000000001,2012-13,IllinoisSt.
Jordan Threloff,7,0.207,0.21100000000000002,0.667,0.1,0.25,1,2012-13,IllinoisSt.
Johnny Hill,7,0.068,0.08900000000000001,0.8,0.024,0.027999999999999997,0.5,2012-13,IllinoisSt.
Tyler Brown,6,0.061,0.071,0.8,0.008,0.022000000000000002,1,2012-13,IllinoisSt.
Zeke Upshaw,4,0.429,0.33299999999999996,0.667,0,0,NA,2012-13,IllinoisSt.
Bryant Allen,3,0.021,0.038,1,0.013000000000000001,0.033,1,2012-13,IllinoisSt.
Anthony Cousin,2,0,0,NA,0.182,0.4,1,2012-13,IllinoisSt.
Geoffrey Allen,2,0.2,0.2,1,0.5,1,1,2012-13,IllinoisSt.
Nick Zeisloft,1,0.111,0.2,1,0,0,NA,2012-13,IllinoisSt.
Total,94,0.121,0.122,0.687,0.036000000000000004,0.06,0.625,2012-13,IllinoisSt.
