name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Tyler Brown,411.00000000000006,0.589,0.5379999999999999,0.2,0.6829999999999999,0.375,0.302,0.363,0.08900000000000001,0.499,0.39,0.65,0.414,0.8059999999999999,2012-13,IllinoisSt.
Jackie Carmichael,404,0.5680000000000001,0.53,0.446,0.733,0.682,0.527,0.371,0.608,0.027000000000000003,0.182,1,0.535,0.6809999999999999,2012-13,IllinoisSt.
Bryant Allen,275,0.47600000000000003,0.46,0.175,0.542,0.26899999999999996,0.273,0.4,0.2,0.5529999999999999,0.309,0.787,0.113,0.742,2012-13,IllinoisSt.
Jon Ekey,177,0.557,0.534,0.249,0.75,0.636,0.249,0.341,0.667,0.503,0.348,0.935,0.158,0.821,2012-13,IllinoisSt.
Johnny Hill,174,0.5740000000000001,0.509,0.42,0.616,0.4,0.483,0.429,0.19399999999999998,0.098,0.294,1,0.563,0.7759999999999999,2012-13,IllinoisSt.
John Wilkins,160,0.604,0.569,0.21899999999999997,0.743,0.6920000000000001,0.319,0.451,0.261,0.462,0.37799999999999995,0.893,0.312,0.8,2012-13,IllinoisSt.
Kaza Keane,92,0.4030000000000001,0.391,0.348,0.562,0.33299999999999996,0.326,0.2,0,0.326,0.267,1,0.25,0.478,2012-13,IllinoisSt.
Nick Zeisloft,87,0.604,0.598,0.10300000000000001,0.556,0.8,0.126,0.455,0.2,0.77,0.418,0.9640000000000001,0.138,0.667,2012-13,IllinoisSt.
Zeke Upshaw,53,0.4320000000000001,0.434,0.132,0.857,0.5,0.17,0.222,0,0.698,0.27,0.8,0.057,0.33299999999999996,2012-13,IllinoisSt.
Jordan Threloff,39,0.581,0.59,0.7440000000000001,0.655,0.737,0.256,0.4,0.75,0,NA,NA,0.359,0.5,2012-13,IllinoisSt.
Anthony Cousin,28.999999999999996,0.381,0.379,0.276,0.75,0.33299999999999996,0.379,0.455,0.4,0.345,0,NA,0.276,0.375,2012-13,IllinoisSt.
Geoffrey Allen,12,0.73,0.875,0.41700000000000004,1,0.2,0.16699999999999998,0.5,0,0.41700000000000004,0.6,1,0.41700000000000004,0,2012-13,IllinoisSt.
Matt Stacho,1,1,1,1,1,1,0,NA,NA,0,NA,NA,0,NA,2012-13,IllinoisSt.
Total,1914,0.552,0.518,0.289,0.684,0.545,0.34700000000000003,0.37799999999999995,0.34700000000000003,0.364,0.34700000000000003,0.81,0.344,0.723,2012-13,IllinoisSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,IllinoisSt.
