name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ed Croswell,35,0.205,0.20800000000000002,0.629,0,0,NA,2019-20
Christian Ray,12,0.17600000000000002,0.171,0.5,0,0,NA,2019-20
Jared Kimbrough,10,0.127,0.14300000000000002,0.7140000000000001,0.136,0.14300000000000002,0.33299999999999996,2019-20
Scott Spencer,10,0.217,0.25,0.6,0.069,0,0,2019-20
Brandon Stone,8,0.28600000000000003,0.231,0.375,0,0,NA,2019-20
Sherif Kenney,7,0.105,0.14800000000000002,0.667,0,0,NA,2019-20
Isiah Deas,4,0.047,0.032,0.33299999999999996,0,0,NA,2019-20
Ayinde Hikim,4,0,0,NA,0.068,0.045,0.25,2019-20
Saul Phiri,2,0.037000000000000005,0,0,0,0,NA,2019-20
David Beatty,2,0.037000000000000005,0.03,0.5,0,0,NA,2019-20
Total,94,0.125,0.132,0.57,0.03,0.015,0.182,2019-20
