shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.28300000000000003,0.639,0.085,0.698,2017-18,Missouri
2pt Jumpers,0.35600000000000004,0.305,0.11800000000000001,0.34600000000000003,2017-18,Missouri
3pt Shots,0.361,0.32799999999999996,0.016,0.33299999999999996,2017-18,Missouri
