start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.132,0.5479999999999999,0.335,0.597,0.12,0.33299999999999996,0.545,0.376,2017-18
"Rebound, 11-30 s",0.271,0.508,0.19899999999999998,0.585,0.29600000000000004,0.426,0.505,0.35100000000000003,2017-18
"Opp score, 0-10 s",0.038,0.672,0.259,0.667,0.172,0.2,0.569,0.545,2017-18
"Opp score, 11-30 s",0.375,0.508,0.237,0.578,0.315,0.391,0.44799999999999995,0.369,2017-18
"Steal, 0-10 s",0.053,0.469,0.512,0.561,0.11199999999999999,0.444,0.375,0.233,2017-18
"Steal, 11-30 s",0.03,0.5670000000000001,0.289,0.769,0.311,0.35700000000000004,0.4,0.389,2017-18
Transition,0.223,0.55,0.364,0.593,0.127,0.326,0.509,0.384,2017-18
