name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mitch Bruneel,16,0.107,0.107,0.615,0.057999999999999996,0,0,2014-15
Zach Nelson,13,0.106,0.11,0.667,0.036000000000000004,0,0,2014-15
Brenden Evans,8,0.11,0.122,0.625,0,0,NA,2014-15
Darrious Hamilton,3,0.2,0.2,0.5,0.034,0,0,2014-15
Marcel Davis,3,0.023,0.021,0.5,0.013000000000000001,0,0,2014-15
Dayon Goodman,3,0.188,0,0,0,0,NA,2014-15
Chad Ross,3,0.3,0.28600000000000003,0.667,0,0,NA,2014-15
Boston Gubler,2,0.111,0,0,0,0,NA,2014-15
Eli Robison,1,0,0,NA,0.14300000000000002,0,0,2014-15
Donte Williams,1,0.013999999999999999,0,0,0,0,NA,2014-15
Jaden Jackson,1,0.062,0.1,1,0,0,NA,2014-15
Total,54,0.085,0.084,0.5529999999999999,0.017,0,0,2014-15
