shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.325,0.557,0.11800000000000001,0.631,2017-18,Utah
2pt Jumpers,0.29100000000000004,0.373,0.059000000000000004,0.396,2017-18,Utah
3pt Shots,0.384,0.336,0.003,0.337,2017-18,Utah
