name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
"JONES,KEVIN",511.00000000000006,0.5730000000000001,0.542,0.391,0.71,0.5,0.358,0.45899999999999996,0.738,0.25,0.266,1,0.258,0.78,2011-12
"BRYANT,DARRYL",438,0.514,0.439,0.212,0.484,0.511,0.263,0.35700000000000004,0.293,0.525,0.309,0.887,0.507,0.784,2011-12
"KILICLI,DENIZ",270,0.518,0.504,0.537,0.648,0.606,0.46299999999999997,0.336,0.643,0,NA,NA,0.474,0.555,2011-12
"HINDS,JABARIE",227,0.48900000000000005,0.474,0.348,0.6459999999999999,0.33299999999999996,0.308,0.271,0.21100000000000002,0.344,0.321,0.92,0.21600000000000003,0.612,2011-12
"BROWNE,GARY",159,0.521,0.469,0.39,0.613,0.184,0.327,0.385,0.05,0.28300000000000003,0.244,0.545,0.616,0.6629999999999999,2011-12
"BROWN,AARON",132,0.483,0.48100000000000004,0.258,0.441,0.267,0.258,0.324,0.273,0.485,0.391,0.96,0.106,0.5,2011-12
"MILES,KEATON",57.99999999999999,0.33799999999999997,0.31,0.431,0.52,0.462,0.44799999999999995,0.192,0.8,0.121,0,NA,0.36200000000000004,0.47600000000000003,2011-12
"RUTLEDGE,DOMINIQUE",42,0.477,0.524,0.8809999999999999,0.568,0.33299999999999996,0.095,0.25,1,0.024,0,NA,0.7859999999999999,0.33299999999999996,2011-12
"NOREEN,KEVIN",30,0.602,0.5670000000000001,0.633,0.789,0.5329999999999999,0.33299999999999996,0.2,1,0.033,0,NA,0.867,0.654,2011-12
"WILLIAMSON,PAUL",19,0.539,0.5529999999999999,0,NA,NA,0.105,0,NA,0.895,0.41200000000000003,1,0.158,0.33299999999999996,2011-12
"MCCUNE,TOMMIE",18,0.135,0.139,0.111,0,NA,0.222,0.25,1,0.667,0.083,1,0.055999999999999994,0,2011-12
"FORSYTHE,PAT",10,0.47800000000000004,0.4,1,0.4,0.25,0,NA,NA,0,NA,NA,1.2,0.583,2011-12
Total,1914,0.518,0.483,0.369,0.62,0.45899999999999996,0.327,0.36200000000000004,0.518,0.305,0.298,0.9079999999999999,0.386,0.6709999999999999,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
