shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32,0.645,0.037000000000000005,0.67,2012-13,Bryant
2pt Jumpers,0.28600000000000003,0.361,0.026000000000000002,0.371,2012-13,Bryant
3pt Shots,0.39299999999999996,0.353,0.001,0.354,2012-13,Bryant
