start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.122,0.583,0.506,0.637,0.122,0.364,0.37200000000000005,0.38799999999999996,2012-13
"Rebound, 11-30 s",0.22699999999999998,0.53,0.377,0.635,0.263,0.284,0.359,0.4,2012-13
"Opp score, 0-10 s",0.052000000000000005,0.42200000000000004,0.33799999999999997,0.34600000000000003,0.10400000000000001,0.5,0.5579999999999999,0.302,2012-13
"Opp score, 11-30 s",0.396,0.546,0.397,0.6809999999999999,0.21600000000000003,0.373,0.387,0.336,2012-13
"Steal, 0-10 s",0.062,0.654,0.6809999999999999,0.726,0.099,0.444,0.22,0.35,2012-13
"Steal, 11-30 s",0.019,0.643,0.321,0.667,0.179,0.6,0.5,0.429,2012-13
Transition,0.23600000000000002,0.5660000000000001,0.514,0.626,0.11199999999999999,0.41,0.374,0.354,2012-13
