name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Stokley Chaffee,29,0.198,0.18,0.55,0.18,0.158,0.33299999999999996,2018-19
Dajion Henderson,22,0.34,0.389,0.875,0.273,0.33299999999999996,0.5,2018-19
Emmanuel Egbuta,17,0.14300000000000002,0.129,0.5710000000000001,0.081,0.2,0.667,2018-19
Donte Fitzpatrick-Dorsey,15,0.092,0.125,0.8,0.078,0.05,0.2,2018-19
Kamar McKnight,9,0.046,0.032,0.4,0.047,0.08,0.5,2018-19
Michael Littlejohn,4,0.022000000000000002,0.048,1,0.08,0.125,0.5,2018-19
Demarcus Mitchell,3,0,0,NA,0.75,1,0.33299999999999996,2018-19
Damarri Moore,2,0.133,0.2,0.5,0,0,NA,2018-19
David Morris,1,0.03,0,0,0,0,NA,2018-19
Thomas Davis,1,0,0,NA,0.33299999999999996,0.5,1,2018-19
Armani Chaney,1,0.027000000000000003,0.053,1,0,0,NA,2018-19
"DAVIS,TRIPP",1,0.025,0.037000000000000005,1,0,0,NA,2018-19
Total,105,0.109,0.122,0.662,0.08900000000000001,0.11,0.424,2018-19
