shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39,0.589,0.063,0.628,2016-17,ArmyWestPoint
2pt Jumpers,0.261,0.364,0.026000000000000002,0.374,2016-17,ArmyWestPoint
3pt Shots,0.349,0.33,0.002,0.331,2016-17,ArmyWestPoint
