name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Matthew Wilson,20,0.127,0.14,0.778,0.043,0,0,2016-17
Mac Hoffman,11,0.077,0.062,0.5,0.083,0.111,0.6,2016-17
Kennedy Edwards,9,0.16699999999999998,0.2,0.778,0,0,NA,2016-17
Jacob Kessler,6,0.076,0.08900000000000001,0.8,0.055999999999999994,0,0,2016-17
Luke Morrison,2,0.091,0.055999999999999994,0.5,0,0,NA,2016-17
John Miller,2,0.083,0,0,0.5,NA,0,2016-17
John Emezie,2,0.018000000000000002,0.018000000000000002,0.5,0,0,NA,2016-17
Jordan Fox,2,0.013999999999999999,0,0,0,0,NA,2016-17
Thomas Funk,1,0.008,0.019,1,0,0,NA,2016-17
Scott Mammel,1,0.1,0.2,1,0,0,NA,2016-17
Total,56,0.065,0.076,0.696,0.024,0.023,0.33299999999999996,2016-17
