shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.353,0.575,0.124,0.6559999999999999,2016-17,Delaware
2pt Jumpers,0.22399999999999998,0.39899999999999997,0.051,0.42,2016-17,Delaware
3pt Shots,0.423,0.363,0.001,0.363,2016-17,Delaware
