name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Rian Pearson,380,0.525,0.461,0.413,0.6559999999999999,0.495,0.513,0.32299999999999995,0.429,0.07400000000000001,0.214,0.667,0.545,0.7340000000000001,2012-13,Toledo
Julius Brown,325,0.49300000000000005,0.449,0.24600000000000002,0.612,0.14300000000000002,0.385,0.392,0.14300000000000002,0.369,0.267,0.625,0.305,0.758,2012-13,Toledo
Dominique Buckley,222.00000000000003,0.551,0.516,0.11699999999999999,0.654,0.294,0.18,0.3,0.16699999999999998,0.703,0.365,0.93,0.225,0.84,2012-13,Toledo
Nathan Boothe,214,0.49100000000000005,0.46299999999999997,0.248,0.604,0.6559999999999999,0.72,0.41600000000000004,0.6559999999999999,0.033,0.28600000000000003,1,0.22,0.723,2012-13,Toledo
Matt Smith,176,0.656,0.614,0.29,0.706,0.639,0.25,0.409,0.667,0.46,0.444,0.917,0.40299999999999997,0.831,2012-13,Toledo
Reese Holliday,154,0.5710000000000001,0.503,0.312,0.542,0.423,0.156,0.33299999999999996,0.5,0.532,0.354,1,0.494,0.816,2012-13,Toledo
Josh Lemons,38,0.327,0.289,0.237,0.33299999999999996,0.33299999999999996,0.342,0.385,0.8,0.42100000000000004,0.125,0.5,0.263,0.6,2012-13,Toledo
Richard Wonnell,20,0.545,0.5,0.8,0.43799999999999994,0.429,0.15,1,0.33299999999999996,0.05,0,NA,0.5,0.7,2012-13,Toledo
James Ewing,6,0.11299999999999999,0,0.667,0,NA,0.33299999999999996,0,NA,0,NA,NA,1,0.33299999999999996,2012-13,Toledo
Aj Mathew,3,0.506,0.5,0,NA,NA,0,NA,NA,1,0.33299999999999996,1,0.667,0.5,2012-13,Toledo
Brendon Schwiebert,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2012-13,Toledo
Delino Dear,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Toledo
"RANDALL,KYLE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Toledo
"STEWART,AUSTIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Toledo
Total,1540,0.531,0.483,0.28800000000000003,0.615,0.447,0.39,0.37,0.446,0.322,0.335,0.867,0.375,0.7609999999999999,2012-13,Toledo
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Toledo
