shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.623,0.085,0.6809999999999999,2012-13,Toledo
2pt Jumpers,0.31,0.313,0.099,0.34700000000000003,2012-13,Toledo
3pt Shots,0.381,0.344,0.005,0.34600000000000003,2012-13,Toledo
