start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.152,0.5539999999999999,0.41100000000000003,0.586,0.245,0.49200000000000005,0.344,0.373,2015-16,ArkansasSt.
"Rebound, 11-30 s",0.235,0.413,0.23800000000000002,0.506,0.41700000000000004,0.308,0.345,0.318,2015-16,ArkansasSt.
"Opp score, 0-10 s",0.065,0.447,0.282,0.483,0.34,0.5710000000000001,0.379,0.205,2015-16,ArkansasSt.
"Opp score, 11-30 s",0.37200000000000005,0.44299999999999995,0.245,0.428,0.433,0.406,0.321,0.337,2015-16,ArkansasSt.
"Steal, 0-10 s",0.055,0.597,0.682,0.65,0.102,0.667,0.21600000000000003,0.263,2015-16,ArkansasSt.
"Steal, 11-30 s",0.013000000000000001,0.23800000000000002,0.33299999999999996,0.429,0.429,0.222,0.23800000000000002,0,2015-16,ArkansasSt.
Transition,0.272,0.537,0.435,0.59,0.23800000000000002,0.534,0.326,0.312,2015-16,ArkansasSt.
