shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.395,0.608,0.11599999999999999,0.688,2015-16
2pt Jumpers,0.308,0.337,0.068,0.361,2015-16
3pt Shots,0.29600000000000004,0.34,0.009000000000000001,0.34299999999999997,2015-16
