name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nick McGlynn,16,0.214,0.226,0.583,0.077,0.105,0.5,2016-17,Drake
T.J. Thomas,15,0.2,0.179,0.5379999999999999,0.027999999999999997,0,0,2016-17,Drake
Ore Arogundade,11,0.175,0.182,0.6,0,0,NA,2016-17,Drake
C.J. Rivers,7,0.14,0.12,0.429,0,0,NA,2016-17,Drake
Kory Kuenstling,7,0.217,0.231,0.6,0.182,0,0,2016-17,Drake
Casey Schlatter,7,0.133,0.13,0.75,0.079,0,0,2016-17,Drake
Reed Timmer,7,0.044000000000000004,0.017,0.2,0,0,NA,2016-17,Drake
Billy Wampler,7,0.162,0.16699999999999998,0.5,0.018000000000000002,0.045,1,2016-17,Drake
Jacob Enevold,4,0.083,0.059000000000000004,0.5,0.28600000000000003,0.33299999999999996,0.5,2016-17,Drake
Johannes Dolven,2,0.25,0.5,1,0.1,0.25,1,2016-17,Drake
Total,83,0.11699999999999999,0.11599999999999999,0.5379999999999999,0.028999999999999998,0.027000000000000003,0.33299999999999996,2016-17,Drake
