shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.326,0.622,0.083,0.679,2016-17,Drake
2pt Jumpers,0.301,0.402,0.042,0.42,2016-17,Drake
3pt Shots,0.373,0.369,0.003,0.371,2016-17,Drake
