name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Justin Robinson,488,0.585,0.52,0.305,0.55,0.159,0.27899999999999997,0.382,0,0.41600000000000004,0.39399999999999996,0.488,0.449,0.845,2015-16
Micah Seaborn,377,0.557,0.515,0.34700000000000003,0.504,0.136,0.18600000000000003,0.371,0.192,0.467,0.386,0.882,0.271,0.843,2015-16
Deon Jones,261,0.528,0.48700000000000004,0.483,0.54,0.529,0.35200000000000004,0.38,0.4,0.165,0.37200000000000005,0.938,0.364,0.726,2015-16
Collin Stewart,239,0.48800000000000004,0.435,0.201,0.479,0.435,0.163,0.231,0.111,0.636,0.316,0.7290000000000001,0.251,0.883,2015-16
Je'Lon Hornbeak,225.99999999999997,0.557,0.504,0.239,0.5,0.40700000000000003,0.212,0.25,0,0.5489999999999999,0.40299999999999997,0.64,0.41200000000000003,0.785,2015-16
Chris Brady,185,0.5730000000000001,0.551,0.638,0.644,0.579,0.319,0.39,0.522,0.043,0.25,1,0.259,0.708,2015-16
Josh James,135,0.42000000000000004,0.385,0.511,0.435,0.4,0.193,0.154,0.25,0.29600000000000004,0.3,0.917,0.326,0.614,2015-16
Austin Tilghman,114.99999999999999,0.582,0.565,0.809,0.602,0.33899999999999997,0.10400000000000001,0.5,0,0.087,0.2,1,0.835,0.594,2015-16
Zac Tillman,87,0.533,0.47100000000000003,0.805,0.5429999999999999,0.711,0.195,0.17600000000000002,0,0,NA,NA,0.391,0.8240000000000001,2015-16
Diago Quinn,61,0.615,0.541,0.852,0.596,0.645,0.14800000000000002,0.222,1,0,NA,NA,0.59,0.833,2015-16
Pierre Sarr,27,0.48900000000000005,0.519,0.7040000000000001,0.526,0.6,0.07400000000000001,0.5,0,0.222,0.33299999999999996,1,0.444,0.33299999999999996,2015-16
Daniel Pillari,13,0.41200000000000003,0.308,0.308,0.25,0,0.077,0,NA,0.615,0.25,0.5,0.846,0.636,2015-16
"WESTROP,SAREN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,2214,0.546,0.499,0.42100000000000004,0.544,0.40700000000000003,0.231,0.33899999999999997,0.20199999999999999,0.348,0.366,0.706,0.384,0.768,2015-16
