name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon Murphy,27,0.301,0.23800000000000002,0.4,0.059000000000000004,0.077,0.5,2015-16
Emondre Rickman,15,0.355,0.33299999999999996,0.636,0.16,0.6,0.75,2015-16
Everett Clemons,12,0.13,0.179,0.7,0.039,0.1,1,2015-16
Khristian Smith,10,0.11800000000000001,0.21100000000000002,0.889,0.008,0,0,2015-16
Devonte Brown,10,0.027000000000000003,0.039,0.75,0.047,0.05,0.33299999999999996,2015-16
VAN,6,0.1,0.13,1,0.091,0.111,0.33299999999999996,2015-16
Brenton Scott,4,0.023,0,0,0.019,0.027999999999999997,0.5,2015-16
Brandon Burnett,3,0.111,0,0,0.125,0,0,2015-16
Niels Bunschoten,3,0.136,0.062,0.33299999999999996,0,0,NA,2015-16
Laquarious Paige,1,0.14300000000000002,0,0,0,0,NA,2015-16
Total,91,0.12,0.124,0.557,0.038,0.052000000000000005,0.47600000000000003,2015-16
