name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Quinton Forrest,22,0.147,0.161,0.588,0.115,0,0,2019-20
Scott Blakney,22,0.152,0.154,0.667,0.017,0,0,2019-20
Marquell Fraser,7,0.076,0.062,0.429,0,0,NA,2019-20
Babacar Thiombane,6,0.128,0.138,0.667,0,0,NA,2019-20
Jack Wilson,5,0.192,0.35700000000000004,1,0,0,NA,2019-20
Trevon Allen,4,0.017,0.015,0.5,0.004,0.01,1,2019-20
Ja'Vary Christmas,2,0.071,0.1,1,0,0,NA,2019-20
Chance Garvin,1,0.036000000000000004,0.045,1,0,0,NA,2019-20
Damen Thacker,1,0.028999999999999998,0,0,0,0,NA,2019-20
Total,70,0.092,0.10300000000000001,0.645,0.008,0.004,0.2,2019-20
