shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.386,0.626,0.063,0.6679999999999999,2019-20
2pt Jumpers,0.225,0.364,0.04,0.379,2019-20
3pt Shots,0.38799999999999996,0.32899999999999996,0.004,0.33,2019-20
