name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ike Azotam,57,0.16899999999999998,0.13,0.396,0.043,0.028999999999999998,0.25,2013-14,Quinnipiac
Ousmane Drame,41,0.18600000000000003,0.248,0.725,0.011000000000000001,0,0,2013-14,Quinnipiac
Zaid Hearst,27,0.215,0.26899999999999996,0.5379999999999999,0.009000000000000001,0.019,1,2013-14,Quinnipiac
Shaq Shannon,8,0.085,0.05,0.2,0.111,0.091,0.33299999999999996,2013-14,Quinnipiac
Evan Conti,7,0.11599999999999999,0.136,0.6,0,0,NA,2013-14,Quinnipiac
Marquis Barnett,5,0.833,1,0.6,0,0,NA,2013-14,Quinnipiac
Umar Shannon,5,0.055999999999999994,0.111,0.667,0,0,NA,2013-14,Quinnipiac
Aula Sumbry,5,0.188,0.16699999999999998,0.33299999999999996,0.07400000000000001,0,0,2013-14,Quinnipiac
Justin Harris,4,0.33299999999999996,0.4,0.5,0,0,NA,2013-14,Quinnipiac
James Ford,4,0.235,0.222,0.5,0,0,NA,2013-14,Quinnipiac
Kasim Chandler,1,0.012,0.027000000000000003,1,0,0,NA,2013-14,Quinnipiac
Total,164,0.158,0.175,0.53,0.02,0.013999999999999999,0.273,2013-14,Quinnipiac
