start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.1,0.5,0.5920000000000001,0.622,0.136,0.353,0.272,0.20600000000000002,2011-12,Presbyterian
"Rebound, 11-30 s",0.217,0.44299999999999995,0.354,0.479,0.292,0.36700000000000005,0.354,0.312,2011-12,Presbyterian
"Opp score, 0-10 s",0.03,0.526,0.316,0.667,0.184,0.429,0.5,0.316,2011-12,Presbyterian
"Opp score, 11-30 s",0.45799999999999996,0.515,0.35,0.605,0.249,0.331,0.401,0.36700000000000005,2011-12,Presbyterian
"Steal, 0-10 s",0.055,0.674,0.754,0.731,0.10099999999999999,0.5710000000000001,0.145,0.3,2011-12,Presbyterian
"Steal, 11-30 s",0.024,0.45,0.4,0.583,0.33299999999999996,0.2,0.267,0.375,2011-12,Presbyterian
Transition,0.18600000000000003,0.556,0.595,0.667,0.134,0.419,0.272,0.254,2011-12,Presbyterian
