shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.363,0.615,0.063,0.6559999999999999,2011-12
2pt Jumpers,0.365,0.40299999999999997,0.03,0.415,2011-12
3pt Shots,0.272,0.35200000000000004,0,0.35200000000000004,2011-12
