name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Ben Mockford,336,0.49499999999999994,0.478,0.11,0.43200000000000005,0.125,0.17600000000000002,0.33899999999999997,0.15,0.7140000000000001,0.34600000000000003,0.795,0.13699999999999998,0.7170000000000001,2011-12,St.FrancisBrooklyn
Stefan Perunicic,257,0.583,0.5660000000000001,0.14400000000000002,0.514,0.474,0.187,0.354,0.17600000000000002,0.669,0.424,0.8079999999999999,0.257,0.682,2011-12,St.FrancisBrooklyn
Brent Jones,227.99999999999997,0.441,0.384,0.447,0.47100000000000003,0.10400000000000001,0.32,0.233,0.11800000000000001,0.23199999999999998,0.28300000000000003,0.667,0.377,0.721,2011-12,St.FrancisBrooklyn
Travis Nichols,206.99999999999997,0.5760000000000001,0.551,0.23199999999999998,0.625,0.5670000000000001,0.222,0.326,0.267,0.546,0.40700000000000003,0.9570000000000001,0.198,0.805,2011-12,St.FrancisBrooklyn
Akeem Johnson,204,0.608,0.574,0.735,0.6729999999999999,0.515,0.265,0.29600000000000004,0.375,0,NA,NA,0.583,0.6970000000000001,2011-12,St.FrancisBrooklyn
Jalen Cannon,153,0.5740000000000001,0.556,0.6409999999999999,0.7140000000000001,0.486,0.359,0.273,0.667,0,NA,NA,0.7709999999999999,0.593,2011-12,St.FrancisBrooklyn
Kevin Douglas,81,0.464,0.426,0.17300000000000001,0.7140000000000001,0.5,0.444,0.389,0.429,0.38299999999999995,0.226,1,0.33299999999999996,0.667,2011-12,St.FrancisBrooklyn
P.J. Santavenere,72,0.54,0.514,0.306,0.727,0.43799999999999994,0.111,0.375,0.667,0.583,0.28600000000000003,1,0.19399999999999998,0.7859999999999999,2011-12,St.FrancisBrooklyn
Matt Milk,49,0.544,0.531,0.5920000000000001,0.586,0.706,0.408,0.45,0.667,0,NA,NA,0.265,0.615,2011-12,St.FrancisBrooklyn
Justin Newton,43,0.443,0.40700000000000003,0.442,0.579,0.091,0.18600000000000003,0.25,0,0.37200000000000005,0.188,0.667,0.605,0.5379999999999999,2011-12,St.FrancisBrooklyn
Dre Calloway,39,0.413,0.385,0.48700000000000004,0.579,0.182,0.436,0.235,0,0.077,0,NA,0.6409999999999999,0.48,2011-12,St.FrancisBrooklyn
Lowell Ulmer,11,0.443,0.455,0.545,0.833,0.4,0.364,0,NA,0.091,0,NA,0.273,0.33299999999999996,2011-12,St.FrancisBrooklyn
Milos Trivic,5,0.318,0.4,0.6,0.667,1,0.2,0,NA,0.2,0,NA,1.2,0.16699999999999998,2011-12,St.FrancisBrooklyn
Total,1685.0000000000002,0.53,0.502,0.34700000000000003,0.61,0.42100000000000004,0.255,0.308,0.318,0.39899999999999997,0.35600000000000004,0.8370000000000001,0.35,0.6629999999999999,2011-12,St.FrancisBrooklyn
