name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Brandon Young,411.00000000000006,0.514,0.46799999999999997,0.389,0.631,0.297,0.33299999999999996,0.35,0.083,0.27699999999999997,0.254,0.655,0.489,0.677,2013-14
Garrett Billy,292,0.52,0.43,0.308,0.456,0.171,0.295,0.337,0,0.397,0.319,0.703,0.5479999999999999,0.825,2013-14
Cleveland Melvin,257,0.554,0.535,0.33899999999999997,0.609,0.45299999999999996,0.389,0.35,0.371,0.272,0.47100000000000003,0.97,0.36200000000000004,0.634,2013-14
Tommy Hamilton IV,215,0.48800000000000004,0.44,0.377,0.494,0.35,0.377,0.321,0.5,0.247,0.358,1,0.37200000000000005,0.725,2013-14
Durrell McDonald,159,0.512,0.494,0.239,0.526,0.2,0.35200000000000004,0.321,0.278,0.409,0.415,0.852,0.20800000000000002,0.667,2013-14
Sandi Marcius,100,0.609,0.6,0.76,0.632,0.5,0.24,0.5,0.583,0,NA,NA,0.66,0.606,2013-14
Jamee Crockett,91,0.366,0.33,0.154,0.429,0.5,0.275,0.12,0.33299999999999996,0.5710000000000001,0.26899999999999996,0.857,0.231,0.667,2013-14
Charles McKinney,75,0.5660000000000001,0.547,0.5870000000000001,0.705,0.516,0.28,0.47600000000000003,0.3,0.133,0,NA,0.573,0.605,2013-14
R.J. Curington,69,0.462,0.435,0.42,0.414,0.33299999999999996,0.087,0.5,0,0.493,0.294,1,0.174,0.75,2013-14
Forrest Robinson,66,0.605,0.606,0.061,0.75,0,0.121,0.5,0.75,0.818,0.40700000000000003,1,0.03,0.5,2013-14
Greg Sequele,33,0.5770000000000001,0.606,0.6970000000000001,0.696,0.25,0.303,0.4,1,0,NA,NA,0.273,0.33299999999999996,2013-14
Dejuan Marrero,30,0.4070000000000001,0.4,0.8,0.45799999999999996,0.364,0.2,0.16699999999999998,0,0,NA,NA,0.5670000000000001,0.41200000000000003,2013-14
Edwind McGhee,25,0.4070000000000001,0.32,0.4,0.2,0,0.12,0,NA,0.48,0.33299999999999996,1,0.48,0.75,2013-14
Peter Ryckbosch,24,0.47400000000000003,0.41700000000000004,0.917,0.409,0.556,0.083,0.5,1,0,NA,NA,1.042,0.56,2013-14
Cory Dolins,1,0.256,0,0,NA,NA,1,0,NA,0,NA,NA,2,0.5,2013-14
"EASON,JEREMIAH",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Total,1848,0.517,0.47600000000000003,0.38,0.56,0.354,0.306,0.34299999999999997,0.278,0.314,0.336,0.856,0.42,0.684,2013-14
