shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.423,0.639,0.129,0.733,2013-14,DePaul
2pt Jumpers,0.26,0.35,0.085,0.382,2013-14,DePaul
3pt Shots,0.317,0.374,0.006999999999999999,0.377,2013-14,DePaul
