shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.332,0.61,0.087,0.6679999999999999,2016-17
2pt Jumpers,0.341,0.35200000000000004,0.08900000000000001,0.386,2016-17
3pt Shots,0.327,0.315,0.011000000000000001,0.318,2016-17
