name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jared Sam,35,0.195,0.23,0.7929999999999999,0.062,0.08900000000000001,0.667,2016-17,SouthernU.
Chris Thomas,22,0.195,0.218,0.8,0.07,0.037000000000000005,0.14300000000000002,2016-17,SouthernU.
Shawn Prudhomme,17,0.094,0.11,0.769,0.028999999999999998,0.043,0.5,2016-17,SouthernU.
Jamarcus Weatherspoon,14,0.12300000000000001,0.154,0.75,0.105,0.062,0.16699999999999998,2016-17,SouthernU.
Emanuel Shepherd,13,0.154,0.109,0.5,0.067,0.045,0.33299999999999996,2016-17,SouthernU.
Laquentin Collins,10,0.162,0.24,1,0.10800000000000001,0,0,2016-17,SouthernU.
Rashad Andrews,6,0.25,0.667,1,0.133,0.083,0.25,2016-17,SouthernU.
Patrick Smith,6,0.231,0.267,0.667,0,0,NA,2016-17,SouthernU.
Trelun Banks,5,0.023,0.026000000000000002,0.5,0.024,0.057,0.667,2016-17,SouthernU.
Isaiah Fontaine,2,0.125,0.33299999999999996,1,0.16699999999999998,0,0,2016-17,SouthernU.
Derias Johnson,2,0.5,0,0,0,NA,NA,2016-17,SouthernU.
Brandon Bolden,1,0.111,0.14300000000000002,1,0,0,NA,2016-17,SouthernU.
Total,133,0.13699999999999998,0.165,0.747,0.055,0.052000000000000005,0.316,2016-17,SouthernU.
