shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.327,0.614,0.111,0.691,2013-14,Nevada
2pt Jumpers,0.306,0.376,0.122,0.428,2013-14,Nevada
3pt Shots,0.36700000000000005,0.335,0.015,0.34,2013-14,Nevada
