shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.278,0.589,0.083,0.642,2018-19
2pt Jumpers,0.27699999999999997,0.35600000000000004,0.059000000000000004,0.37799999999999995,2018-19
3pt Shots,0.445,0.33899999999999997,0.006,0.341,2018-19
