name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gerard Andrus,22,0.10300000000000001,0.106,0.688,0.03,0.065,1,2019-20,PrairieView
Devonte Patterson,19,0.129,0.172,0.733,0.031,0.034,0.5,2019-20,PrairieView
Lenell Henry,15,0.19399999999999998,0.19399999999999998,0.5,0.02,0,0,2019-20,PrairieView
Antione Lister,7,0.109,0.182,1,0.024,0.055999999999999994,1,2019-20,PrairieView
Jonathan Jackson,6,0.15,0.14300000000000002,0.5,0,0,NA,2019-20,PrairieView
Faite Williams,6,0.077,0.067,0.4,0.034,0,0,2019-20,PrairieView
Darius Williams,5,0.044000000000000004,0.022000000000000002,0.25,0.016,0.048,1,2019-20,PrairieView
Dewayne Cox,4,0.16699999999999998,0.21100000000000002,1,0,NA,NA,2019-20,PrairieView
Dajaun  Madden,2,0.071,0.14300000000000002,1,0.077,0,0,2019-20,PrairieView
Chancellor Ellis,1,0,0,NA,0,0,NA,2019-20,PrairieView
Tamir Bynum,1,0.04,0.071,1,0,0,NA,2019-20,PrairieView
Total,88,0.10099999999999999,0.11599999999999999,0.653,0.024,0.039,0.667,2019-20,PrairieView
