shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.358,0.639,0.069,0.6859999999999999,2019-20,PrairieView
2pt Jumpers,0.263,0.33,0.08199999999999999,0.36,2019-20,PrairieView
3pt Shots,0.379,0.298,0.011000000000000001,0.301,2019-20,PrairieView
