name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Drew Eubanks,33,0.192,0.193,0.7190000000000001,0.006999999999999999,0,0,2016-17,OregonSt.
Gligorije Rakocevic,13,0.245,0.233,0.583,0.02,0,0,2016-17,OregonSt.
Thompson Stephen,8,0.055999999999999994,0.039,0.33299999999999996,0.02,0.025,0.5,2016-17,OregonSt.
Ben Kone,7,0.16699999999999998,0.222,0.5,0.1,0.33299999999999996,0.667,2016-17,OregonSt.
Matt Dahlen,4,0.138,0.188,0.75,0,0,NA,2016-17,OregonSt.
Tres Tinkle,3,0.071,0.105,1,0.036000000000000004,0,0,2016-17,OregonSt.
Cheikh N'diaye,3,0.28600000000000003,0.4,1,0.062,0,0,2016-17,OregonSt.
Keondre Dew,3,0.16699999999999998,0.5,1,0.14300000000000002,0,0,2016-17,OregonSt.
Ronnie Stacy,3,0.064,0,0,0,0,NA,2016-17,OregonSt.
Kendal Manuel,1,0.021,0,0,0,0,NA,2016-17,OregonSt.
Jaquori McLaughlin,1,0,0,NA,0.013000000000000001,0,0,2016-17,OregonSt.
Total,79,0.11699999999999999,0.133,0.632,0.021,0.015,0.273,2016-17,OregonSt.
