name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Javon McCrea,56,0.192,0.213,0.755,0.019,0,0,2012-13
Will Regan,24,0.19,0.153,0.478,0.024,0,0,2012-13
Auraum Nuiriankh,15,0.26,0.24,0.462,0.07400000000000001,0.2,0.5,2012-13
Cameron Downing,11,0.129,0.08199999999999999,0.455,0,0,NA,2012-13
Xavier Ford,11,0.212,0.231,0.545,0,0,NA,2012-13
Andre McPhail,3,0.5,0.33299999999999996,0.33299999999999996,0,NA,NA,2012-13
Corey Raley-Ross,3,0.111,0.125,0.5,0.077,0,0,2012-13
Jarod Oldham,1,0.023,0,0,0,0,NA,2012-13
Raph Thomas-Edwards,1,0.062,0.125,1,0,NA,NA,2012-13
Jarryn Skeete,1,0.022000000000000002,0,0,0,0,NA,2012-13
Tony Watson,1,0.05,0.083,1,0,0,NA,2012-13
Total,127,0.163,0.162,0.6,0.017,0.006999999999999999,0.14300000000000002,2012-13
