shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.272,0.624,0.073,0.6729999999999999,2017-18
2pt Jumpers,0.248,0.389,0.03,0.401,2017-18
3pt Shots,0.48,0.35600000000000004,0.004,0.35700000000000004,2017-18
