shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34,0.534,0.139,0.62,2012-13,NewMexicoSt.
2pt Jumpers,0.36200000000000004,0.33,0.115,0.373,2012-13,NewMexicoSt.
3pt Shots,0.298,0.332,0.033,0.34299999999999997,2012-13,NewMexicoSt.
