name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marcus James,26,0.161,0.174,0.652,0.042,0,0,2011-12,SamHoustonSt.
Steven Werner,22,0.128,0.13699999999999998,0.737,0.073,0.11800000000000001,0.667,2011-12,SamHoustonSt.
Michael Holyfield,15,0.259,0.265,0.6,0,0,NA,2011-12,SamHoustonSt.
Antuan Bootle,10,0.32299999999999995,0.33299999999999996,0.7,0,0,NA,2011-12,SamHoustonSt.
Demarcus Gatlin,9,0.071,0.106,0.778,0,0,NA,2011-12,SamHoustonSt.
Konner Tucker,4,0.027000000000000003,0,0,0.031,0.075,1,2011-12,SamHoustonSt.
Aaron Thompson,1,0.16699999999999998,0,0,0,0,NA,2011-12,SamHoustonSt.
Aaron Harwell,1,0.043,0.071,1,0,0,NA,2011-12,SamHoustonSt.
Marquel McKinney,1,0.067,0,0,0,0,NA,2011-12,SamHoustonSt.
Total,89,0.12300000000000001,0.14400000000000002,0.662,0.021,0.035,0.556,2011-12,SamHoustonSt.
