shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.27899999999999997,0.527,0.138,0.611,2015-16
2pt Jumpers,0.325,0.34299999999999997,0.14400000000000002,0.401,2015-16
3pt Shots,0.396,0.331,0.008,0.33399999999999996,2015-16
