name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Landry Nnoko,32,0.257,0.317,0.7040000000000001,0.061,0.028999999999999998,0.2,2014-15,Clemson
Jaron Blossomgame,32,0.17600000000000002,0.21,0.773,0.08900000000000001,0.109,0.5,2014-15,Clemson
Sidy Djitte,14,0.342,0.381,0.615,0.1,0,0,2014-15,Clemson
Donte Grantham,13,0.107,0.15,1,0.085,0.14300000000000002,0.5,2014-15,Clemson
Josh Smith,11,0.344,0.222,0.364,0,0,NA,2014-15,Clemson
Austin Ajukwa,4,0.095,0.077,0.5,0.054000000000000006,0,0,2014-15,Clemson
Damarcus Harrison,3,0,0,NA,0.027000000000000003,0.083,1,2014-15,Clemson
Jordan Roper,2,0.037000000000000005,0.055999999999999994,1,0.012,0.045,1,2014-15,Clemson
Rod Hall,1,0,0,NA,0.011000000000000001,0.027000000000000003,1,2014-15,Clemson
Gabe DeVoe,1,0,0,NA,0.067,0.25,1,2014-15,Clemson
Total,113,0.158,0.182,0.6829999999999999,0.049,0.067,0.483,2014-15,Clemson
