name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Aaron Epps,26,0.292,0.267,0.762,0.111,0.05,0.2,2017-18
Duop Reath,22,0.129,0.086,0.5,0.059000000000000004,0.064,0.5,2017-18
Wayde Sims,15,0.133,0.135,0.7,0.161,0.083,0.2,2017-18
Brandon Sampson,9,0.163,0.152,0.7140000000000001,0.083,0.111,0.5,2017-18
Brandon Rachal,9,0.163,0.182,0.75,0.027999999999999997,0.071,1,2017-18
Randy Onwuasor,3,0.065,0.10300000000000001,1,0,0,NA,2017-18
Galen Alexander,3,0.75,0.75,1,0,NA,NA,2017-18
Skylar Mays,3,0.009000000000000001,0.013999999999999999,1,0,0,NA,2017-18
Tremont Waters,1,0,0,NA,0,0,NA,2017-18
Reed Vial,1,1,NA,0,NA,NA,NA,2017-18
Mayan Kiir,1,0.2,0.25,1,0,0,NA,2017-18
Jeremy Combs,1,0.2,0,0,0,0,NA,2017-18
Total,94,0.10400000000000001,0.107,0.706,0.046,0.045,0.391,2017-18
