name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jay Canty,31,0.133,0.156,0.654,0.045,0.079,0.6,2012-13,AppalachianSt.
Nathan Healy,25,0.196,0.188,0.632,0.035,0.038,0.5,2012-13,AppalachianSt.
Michael Obacha,23,0.273,0.17800000000000002,0.381,0.11800000000000001,0.28600000000000003,1,2012-13,AppalachianSt.
Tevin Baskin,22,0.152,0.141,0.6,0.068,0.111,0.5710000000000001,2012-13,AppalachianSt.
Tab Hamilton,6,0.135,0.1,0.4,0,0,NA,2012-13,AppalachianSt.
Jamaal Trice,4,0.08,0.136,0.75,0,0,NA,2012-13,AppalachianSt.
Mike Neal,3,0.039,0.08,1,0.023,0,0,2012-13,AppalachianSt.
Brian Okam,2,0.25,0.2,0.5,0,NA,NA,2012-13,AppalachianSt.
Rantavious GIlbert,2,0.5,0.667,1,NA,NA,NA,2012-13,AppalachianSt.
Tommy Spagnolo,1,0.16699999999999998,0.33299999999999996,1,0,NA,NA,2012-13,AppalachianSt.
Total,119,0.149,0.153,0.588,0.033,0.054000000000000006,0.579,2012-13,AppalachianSt.
