name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Reggie Lynch,34,0.142,0.136,0.55,0.184,0.10300000000000001,0.214,2014-15,IllinoisSt.
John Jones,20,0.415,0.308,0.47100000000000003,0.067,0,0,2014-15,IllinoisSt.
Mikyle McIntosh,18,0.21100000000000002,0.19,0.5,0.024,0.1,1,2014-15,IllinoisSt.
Devaughn Akoon-Purcell,16,0.151,0.16699999999999998,0.615,0.032,0.027999999999999997,0.33299999999999996,2014-15,IllinoisSt.
Deontae Hawkins,15,0.28,0.375,0.857,0.133,0.048,0.125,2014-15,IllinoisSt.
Daishon Knight,13,0.071,0.068,0.625,0.03,0.034,0.4,2014-15,IllinoisSt.
Will Ransom,6,0.278,0.16699999999999998,0.4,0.5,0,0,2014-15,IllinoisSt.
Tony Wills,5,0.152,0,0,0,0,NA,2014-15,IllinoisSt.
Bobby Hunter,4,0.068,0.095,0.667,0,0,NA,2014-15,IllinoisSt.
Paris Lee,2,0.019,0.033,1,0.018000000000000002,0.042,1,2014-15,IllinoisSt.
Justin McCloud,1,0,0,NA,0.2,NA,0,2014-15,IllinoisSt.
Total,134,0.15,0.136,0.537,0.057999999999999996,0.040999999999999995,0.263,2014-15,IllinoisSt.
