name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nathan Knight,26,0.11,0.11199999999999999,0.667,0.019,0.038,1,2017-18,William&Mary
Justin Pierce,24,0.133,0.161,0.75,0.048,0.043,0.33299999999999996,2017-18,William&Mary
Cole Harrison,10,0.25,0.059000000000000004,0.14300000000000002,0.13,0.1,0.33299999999999996,2017-18,William&Mary
Matt Milon,4,0.07,0.057,0.5,0,0,NA,2017-18,William&Mary
Connor Burchfield,3,0.038,0,0,0.04,0.083,1,2017-18,William&Mary
Luke Loewe,2,0.14300000000000002,0.125,0.5,0,NA,NA,2017-18,William&Mary
Paul Rowley,2,0.071,0,0,0.048,0,0,2017-18,William&Mary
David Cohn,1,0,0,NA,0.016,0.031,1,2017-18,William&Mary
Oliver Tot,1,0,0,NA,0.125,0.33299999999999996,1,2017-18,William&Mary
Total,73,0.092,0.086,0.583,0.034,0.042,0.583,2017-18,William&Mary
