name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Derick Newton,399,0.591,0.5379999999999999,0.21100000000000002,0.5479999999999999,0.348,0.376,0.513,0.364,0.414,0.37,0.8690000000000001,0.429,0.813,2016-17
Divine Myles,372,0.581,0.5479999999999999,0.478,0.596,0.179,0.312,0.457,0.057,0.21,0.385,0.467,0.395,0.7140000000000001,2016-17
Luke Doyle,304,0.534,0.53,0.155,0.596,0.39299999999999996,0.174,0.358,0.42100000000000004,0.6709999999999999,0.373,0.961,0.099,0.6,2016-17
Leo Goodman,204,0.48200000000000004,0.45299999999999996,0.127,0.731,0.789,0.18600000000000003,0.395,0.4,0.6859999999999999,0.27899999999999997,1,0.17600000000000002,0.778,2016-17
Angel Rivera,195,0.517,0.469,0.523,0.51,0.115,0.07200000000000001,0.35700000000000004,0,0.405,0.29100000000000004,0.565,0.4,0.731,2016-17
B.J. Glasford,183,0.492,0.486,0.262,0.625,0.36700000000000005,0.268,0.34700000000000003,0.294,0.47,0.326,0.821,0.153,0.536,2016-17
Larry Dennis,117,0.4260000000000001,0.436,0.624,0.534,0.513,0.368,0.27899999999999997,0.667,0.009000000000000001,0,NA,0.556,0.369,2016-17
Brian Pegg,115.99999999999999,0.54,0.56,0.672,0.6409999999999999,0.54,0.32799999999999996,0.395,0.467,0,NA,NA,0.414,0.41700000000000004,2016-17
Clay Verk,85,0.397,0.382,0.518,0.5,0.545,0.32899999999999996,0.214,0.667,0.153,0.231,1,0.48200000000000004,0.439,2016-17
Kevin Ndahiro,24,0.522,0.45799999999999996,0.792,0.526,0.8,0.20800000000000002,0.2,1,0,NA,NA,0.833,0.65,2016-17
Matthew Cioce,4,0.6699999999999999,0.625,0.25,1,1,0,NA,NA,0.75,0.33299999999999996,1,0.25,1,2016-17
Brady Moses,3,0.6669999999999999,0.667,0,NA,NA,0.667,1,0.5,0.33299999999999996,0,NA,0,NA,2016-17
Will Hollmann,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2016-17
Total,2007,0.532,0.506,0.349,0.575,0.36200000000000004,0.267,0.414,0.32,0.384,0.33899999999999997,0.8390000000000001,0.331,0.659,2016-17
