name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brian Pegg,17,0.205,0.26,0.812,0.026000000000000002,0.067,1,2016-17,Stetson
Derick Newton,16,0.131,0.109,0.455,0.033,0.052000000000000005,0.8,2016-17,Stetson
Larry Dennis,11,0.151,0.205,0.727,0,0,NA,2016-17,Stetson
Clay Verk,10,0.182,0.182,0.5,0.071,0.16699999999999998,0.5,2016-17,Stetson
Divine Myles,5,0.022000000000000002,0.027999999999999997,0.75,0.009000000000000001,0,0,2016-17,Stetson
Kevin Ndahiro,5,0.263,0.2,0.4,0,0,NA,2016-17,Stetson
B.J. Glasford,4,0.083,0.133,1,0,0,NA,2016-17,Stetson
Leo Goodman,2,0.038,0.053,1,0.026000000000000002,0.067,1,2016-17,Stetson
Luke Doyle,1,0,0,NA,0.019,0,0,2016-17,Stetson
Total,71,0.086,0.099,0.667,0.021,0.032,0.636,2016-17,Stetson
