shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.317,0.579,0.146,0.6779999999999999,2012-13
2pt Jumpers,0.371,0.325,0.07400000000000001,0.35100000000000003,2012-13
3pt Shots,0.312,0.344,0.01,0.34700000000000003,2012-13
