start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.124,0.503,0.41600000000000004,0.5820000000000001,0.27899999999999997,0.396,0.305,0.32799999999999996,2012-13
"Rebound, 11-30 s",0.252,0.429,0.255,0.495,0.466,0.376,0.278,0.306,2012-13
"Opp score, 0-10 s",0.057,0.44799999999999995,0.31,0.48100000000000004,0.253,0.364,0.43700000000000006,0.316,2012-13
"Opp score, 11-30 s",0.39399999999999996,0.446,0.243,0.578,0.48200000000000004,0.373,0.276,0.305,2012-13
"Steal, 0-10 s",0.06,0.532,0.5479999999999999,0.647,0.237,0.273,0.215,0.35,2012-13
"Steal, 11-30 s",0.016,0.396,0.33299999999999996,0.375,0.5,0.41700000000000004,0.16699999999999998,0.25,2012-13
Transition,0.24100000000000002,0.49700000000000005,0.424,0.586,0.262,0.361,0.314,0.32799999999999996,2012-13
