name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Winston Shepard,29,0.183,0.19,0.652,0.034,0.022000000000000002,0.16699999999999998,2015-16,SanDiegoSt.
Skylar Spencer,28,0.32799999999999996,0.327,0.773,0.17600000000000002,0.125,0.16699999999999998,2015-16,SanDiegoSt.
Zylan Cheatham,19,0.132,0.139,0.733,0.08900000000000001,0,0,2015-16,SanDiegoSt.
Angelo Chol,17,0.26,0.324,0.846,0.055999999999999994,0,0,2015-16,SanDiegoSt.
Malik Pope,10,0.158,0.14800000000000002,0.667,0.036000000000000004,0.027999999999999997,0.25,2015-16,SanDiegoSt.
Jeremy Hemsley,8,0.043,0.051,0.75,0.023,0.022000000000000002,0.33299999999999996,2015-16,SanDiegoSt.
Trey Kell,6,0.027999999999999997,0.047,1,0.03,0.023,0.25,2015-16,SanDiegoSt.
Ben Perez,1,0.16699999999999998,0.16699999999999998,1,0,0,NA,2015-16,SanDiegoSt.
Dakarai Allen,1,0.017,0.027000000000000003,1,0,0,NA,2015-16,SanDiegoSt.
Total,119,0.13699999999999998,0.154,0.747,0.04,0.021,0.161,2015-16,SanDiegoSt.
