shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.64,0.10400000000000001,0.7140000000000001,2018-19,IllinoisSt.
2pt Jumpers,0.284,0.371,0.055,0.39299999999999996,2018-19,IllinoisSt.
3pt Shots,0.408,0.33799999999999997,0.015,0.34299999999999997,2018-19,IllinoisSt.
