name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Oscar Tshiebwe,45,0.23399999999999999,0.22699999999999998,0.611,0.13,0.077,0.222,2019-20
Derek Culver,30,0.192,0.18600000000000003,0.542,0.047,0,0,2019-20
Jermaine Haley,22,0.14300000000000002,0.182,0.8420000000000001,0.059000000000000004,0.1,0.5,2019-20
Matthews Emmitt,15,0.209,0.256,0.7140000000000001,0,0,NA,2019-20
Gabe Osabuohien,7,0.13699999999999998,0.154,0.5710000000000001,0,0,NA,2019-20
Miles McBride,6,0.051,0.061,0.667,0.009000000000000001,0.022000000000000002,1,2019-20
Chase Harler,4,0.055999999999999994,0.045,0.5,0.059000000000000004,0,0,2019-20
Taz Sherman,4,0.14300000000000002,0,0,0.036000000000000004,0.07400000000000001,1,2019-20
Logan Routt,3,0.15,0.091,0.33299999999999996,0,0,NA,2019-20
Sean McNeil,1,0,0,NA,0.027000000000000003,0,0,2019-20
Jordan McCabe,1,0.14300000000000002,0,0,0,0,NA,2019-20
Brandon Knapper,1,0,0,NA,0.034,0,0,2019-20
Total,139,0.16,0.17,0.622,0.038,0.027999999999999997,0.261,2019-20
