name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reggie Keely,26,0.145,0.151,0.64,0.013000000000000001,0,0,2011-12
Jon Smith,21,0.299,0.255,0.6,0.062,0.25,1,2011-12
Ivo Baltic,17,0.142,0.136,0.647,0,0,NA,2011-12
Walter Offutt,16,0.109,0.11199999999999999,0.6,0.019,0,0,2011-12
T.J. Hall,8,0.13699999999999998,0.087,0.28600000000000003,0.055999999999999994,0,0,2011-12
Ricardo Johnson,7,0.18899999999999997,0.182,0.5710000000000001,0,0,NA,2011-12
D.J. Cooper,7,0.038,0.024,0.33299999999999996,0.013999999999999999,0.043,1,2011-12
TyQuane Goard,6,0.161,0.25,0.8,0.14300000000000002,0.25,1,2011-12
Stevie Taylor,4,0.064,0.091,0.667,0.048,0,0,2011-12
Nick Kellogg,2,0.042,0.067,1,0,0,NA,2011-12
Ethan Jacobs,1,1,1,1,0,NA,NA,2011-12
Nick Goff,1,0,0,NA,0,NA,NA,2011-12
Total,116,0.135,0.138,0.606,0.015,0.024,0.5,2011-12
