name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Moussa Gueye,19,0.221,0.23399999999999999,0.733,0.133,0.125,0.25,2013-14
Alec Peters,18,0.134,0.153,0.733,0.057,0.12,1,2013-14
Jordan Coleman,13,0.11699999999999999,0.151,0.727,0.08,0.16699999999999998,0.5,2013-14
Vashil Fernandez,11,0.135,0.16699999999999998,0.8,0.062,0,0,2013-14
Bobby Capobianco,8,0.09,0.098,0.667,0.16699999999999998,0.667,1,2013-14
Lavonte Dority,7,0.032,0.040999999999999995,0.6,0,0,NA,2013-14
Jubril Adekoya,6,0.062,0.053,0.6,0.038,0.091,1,2013-14
Lexus Williams,4,0.059000000000000004,0.08,0.667,0.019,0.055999999999999994,1,2013-14
Clay Yeo,3,0.077,0,0,0,0,NA,2013-14
David Chadwick,2,0.125,0,0,0,0,NA,2013-14
Nick Davidson,1,0.125,0.2,1,0,NA,NA,2013-14
Total,92,0.095,0.109,0.6709999999999999,0.044000000000000004,0.081,0.643,2013-14
