shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.345,0.5770000000000001,0.10400000000000001,0.644,2018-19
2pt Jumpers,0.267,0.365,0.064,0.39,2018-19
3pt Shots,0.387,0.33399999999999996,0.006,0.336,2018-19
