name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nicolas Claxton,27,0.21600000000000003,0.228,0.75,0.024,0.025,0.33299999999999996,2018-19,Georgia
Rayshaun Hammonds,21,0.209,0.217,0.789,0.025,0.042,0.5,2018-19,Georgia
Derek Ogbeide,21,0.11900000000000001,0.131,0.812,0.053,0.087,0.4,2018-19,Georgia
JoJo  Toppin,5,0.41700000000000004,0.33299999999999996,0.4,0,0,NA,2018-19,Georgia
Teshaun Hightower,5,0.087,0.065,0.5,0.033,0.111,1,2018-19,Georgia
Jordan Harris,4,0.038,0.043,0.667,0.043,0,0,2018-19,Georgia
Tye Fagan,3,0.079,0.125,1,0,0,NA,2018-19,Georgia
Amanze Ngumezi,3,0,0,NA,0.094,0,0,2018-19,Georgia
E'Torrion Wilridge,2,0.061,0.048,0.5,0,0,NA,2018-19,Georgia
Tyree Crump,2,0,0,NA,0.045,0.14300000000000002,1,2018-19,Georgia
Christian Harrison,2,0.091,0.111,1,0.5,NA,0,2018-19,Georgia
Ignas Sargiūnas,1,0.1,0.16699999999999998,1,0,0,NA,2018-19,Georgia
Total,96,0.124,0.136,0.7440000000000001,0.035,0.043,0.353,2018-19,Georgia
